날짜,지역명,지표,거래구분,값
2021-11-15,대구,가격지수,전세,140.8001
2021-11-22,대구,가격지수,전세,140.8093
2021-11-29,대구,가격지수,전세,140.8246
2021-12-06,대구,가격지수,전세,140.8414
2021-12-13,대구,가격지수,전세,140.839
2021-12-20,대구,가격지수,전세,140.8025
2021-12-27,대구,가격지수,전세,140.7786
2022-01-03,대구,가격지수,전세,140.7475
2022-01-10,대구,가격지수,전세,140.7051
2022-01-17,대구,가격지수,전세,140.6313
2022-01-24,대구,가격지수,전세,140.5439
2022-01-31,대구,가격지수,전세,140.4157
2022-02-07,대구,가격지수,전세,140.3072
2022-02-14,대구,가격지수,전세,140.1764
2022-02-21,대구,가격지수,전세,140.049
2022-02-28,대구,가격지수,전세,139.8592
2022-03-07,대구,가격지수,전세,139.6303
2022-03-14,대구,가격지수,전세,139.4511
2022-03-21,대구,가격지수,전세,139.2047
2022-03-28,대구,가격지수,전세,139.0146
2022-04-04,대구,가격지수,전세,138.812
2022-04-11,대구,가격지수,전세,138.5523
2022-04-18,대구,가격지수,전세,138.2917
2022-04-25,대구,가격지수,전세,138.0483
2022-05-02,대구,가격지수,전세,137.7994
2022-05-09,대구,가격지수,전세,137.5183
2022-05-16,대구,가격지수,전세,137.211
2022-05-23,대구,가격지수,전세,136.9081
2022-05-30,대구,가격지수,전세,136.6184
2022-06-06,대구,가격지수,전세,136.31
2022-06-13,대구,가격지수,전세,135.9964
2022-06-20,대구,가격지수,전세,135.613
2022-06-27,대구,가격지수,전세,135.3091
2022-07-04,대구,가격지수,전세,134.9927
2022-07-11,대구,가격지수,전세,134.7399
2022-07-18,대구,가격지수,전세,134.4924
2022-07-25,대구,가격지수,전세,134.2722
2022-08-01,대구,가격지수,전세,134.0308
2022-08-08,대구,가격지수,전세,133.7799
2022-08-15,대구,가격지수,전세,133.5907
2022-08-22,대구,가격지수,전세,133.2399
2022-08-29,대구,가격지수,전세,132.8851
2022-09-05,대구,가격지수,전세,132.4934
2022-09-12,대구,가격지수,전세,132.1598
2022-09-19,대구,가격지수,전세,131.7506
2022-09-26,대구,가격지수,전세,131.3295
2022-10-03,대구,가격지수,전세,130.9221
2022-10-10,대구,가격지수,전세,130.4488
2022-10-17,대구,가격지수,전세,129.9118
2022-10-24,대구,가격지수,전세,129.4586
2022-10-31,대구,가격지수,전세,128.9583
2022-11-07,대구,가격지수,전세,128.4514
2022-11-14,대구,가격지수,전세,127.7763
2022-11-21,대구,가격지수,전세,126.8748
2022-11-28,대구,가격지수,전세,125.8176
2022-12-05,대구,가격지수,전세,124.7421
2022-12-12,대구,가격지수,전세,123.319
2022-12-19,대구,가격지수,전세,121.9345
2022-12-26,대구,가격지수,전세,120.6301
2023-01-02,대구,가격지수,전세,119.6447
2023-01-09,대구,가격지수,전세,118.7456
2023-01-16,대구,가격지수,전세,117.864
2023-01-23,대구,가격지수,전세,116.9435
2023-01-30,대구,가격지수,전세,116.0012
2023-02-06,대구,가격지수,전세,115.0574
2023-02-13,대구,가격지수,전세,114.183
2023-02-20,대구,가격지수,전세,113.3298
2023-02-27,대구,가격지수,전세,112.5164
2023-03-06,대구,가격지수,전세,111.803
2023-03-13,대구,가격지수,전세,111.1989
2023-03-20,대구,가격지수,전세,110.6397
2023-03-27,대구,가격지수,전세,110.1675
2023-04-03,대구,가격지수,전세,109.7242
2023-04-10,대구,가격지수,전세,109.3132
2023-04-17,대구,가격지수,전세,108.8988
2023-04-24,대구,가격지수,전세,108.4915
2023-05-01,대구,가격지수,전세,108.2199
2023-05-08,대구,가격지수,전세,107.9498
2023-05-15,대구,가격지수,전세,107.5856
2023-05-22,대구,가격지수,전세,107.3154
2023-05-29,대구,가격지수,전세,107.0883
2023-06-05,대구,가격지수,전세,106.9133
2023-06-12,대구,가격지수,전세,106.789
2023-06-19,대구,가격지수,전세,106.6006
2023-06-26,대구,가격지수,전세,106.4253
2023-07-03,대구,가격지수,전세,106.2506
2023-07-10,대구,가격지수,전세,106.0865
2023-07-17,대구,가격지수,전세,105.9156
2023-07-24,대구,가격지수,전세,105.788
2023-07-31,대구,가격지수,전세,105.7022
2023-08-07,대구,가격지수,전세,105.6838
2023-08-14,대구,가격지수,전세,105.6781
2023-08-21,대구,가격지수,전세,105.6581
2023-08-28,대구,가격지수,전세,105.6137
2023-09-04,대구,가격지수,전세,105.5943
2023-09-11,대구,가격지수,전세,105.6091
2023-09-18,대구,가격지수,전세,105.5763
2023-09-25,대구,가격지수,전세,105.556
2023-10-02,대구,가격지수,전세,105.5434
2023-10-09,대구,가격지수,전세,105.5639
2023-10-16,대구,가격지수,전세,105.5396
2023-10-23,대구,가격지수,전세,105.514
2023-10-30,대구,가격지수,전세,105.4735
2023-11-06,대구,가격지수,전세,105.4466
2023-11-13,대구,가격지수,전세,105.3791
2023-11-20,대구,가격지수,전세,105.3617
2023-11-27,대구,가격지수,전세,105.3096
2023-12-04,대구,가격지수,전세,105.2714
2023-12-11,대구,가격지수,전세,105.2424
2023-12-18,대구,가격지수,전세,105.1782
2023-12-25,대구,가격지수,전세,105.1083
2024-01-01,대구,가격지수,전세,105.0719
2024-01-08,대구,가격지수,전세,105.0249
2024-01-15,대구,가격지수,전세,104.9726
2024-01-22,대구,가격지수,전세,104.9074
2024-01-29,대구,가격지수,전세,104.7713
2024-02-05,대구,가격지수,전세,104.6462
2024-02-12,대구,가격지수,전세,104.5438
2024-02-19,대구,가격지수,전세,104.4302
2024-02-26,대구,가격지수,전세,104.3258
2024-03-04,대구,가격지수,전세,104.1901
2024-03-11,대구,가격지수,전세,104.0523
2024-03-18,대구,가격지수,전세,103.9273
2024-03-25,대구,가격지수,전세,103.7864
2024-04-01,대구,가격지수,전세,103.7316
2024-04-08,대구,가격지수,전세,103.6956
2024-04-15,대구,가격지수,전세,103.6101
2024-04-22,대구,가격지수,전세,103.5257
2024-04-29,대구,가격지수,전세,103.4772
2024-05-06,대구,가격지수,전세,103.4236
2024-05-13,대구,가격지수,전세,103.3494
2024-05-20,대구,가격지수,전세,103.3089
2024-05-27,대구,가격지수,전세,103.229
2024-06-03,대구,가격지수,전세,103.1345
2024-06-10,대구,가격지수,전세,103.0346
2024-06-17,대구,가격지수,전세,102.9567
2024-06-24,대구,가격지수,전세,102.8599
2024-07-01,대구,가격지수,전세,102.7956
2024-07-08,대구,가격지수,전세,102.7107
2024-07-15,대구,가격지수,전세,102.6137
2024-07-22,대구,가격지수,전세,102.5425
2024-07-29,대구,가격지수,전세,102.4467
2024-08-05,대구,가격지수,전세,102.3386
2024-08-12,대구,가격지수,전세,102.2696
2024-08-19,대구,가격지수,전세,102.1829
2024-08-26,대구,가격지수,전세,102.1286
2024-09-02,대구,가격지수,전세,102.0521
2024-09-09,대구,가격지수,전세,101.9866
2024-09-16,대구,가격지수,전세,101.9377
2024-09-23,대구,가격지수,전세,101.8663
2024-09-30,대구,가격지수,전세,101.8417
2024-10-07,대구,가격지수,전세,101.7955
2024-10-14,대구,가격지수,전세,101.7067
2024-10-21,대구,가격지수,전세,101.6751
2024-10-28,대구,가격지수,전세,101.6262
2024-11-04,대구,가격지수,전세,101.5876
2024-11-11,대구,가격지수,전세,101.5424
2024-11-18,대구,가격지수,전세,101.4876
2024-11-25,대구,가격지수,전세,101.4438
2024-12-02,대구,가격지수,전세,101.3802
2024-12-09,대구,가격지수,전세,101.3094
2024-12-16,대구,가격지수,전세,101.2029
2024-12-23,대구,가격지수,전세,101.1333
2024-12-30,대구,가격지수,전세,101.0335
2025-01-06,대구,가격지수,전세,100.9449
2025-01-13,대구,가격지수,전세,100.8367
2025-01-20,대구,가격지수,전세,100.7707
2025-02-03,대구,가격지수,전세,100.6905
2025-02-10,대구,가격지수,전세,100.6038
2025-02-17,대구,가격지수,전세,100.52
2025-02-24,대구,가격지수,전세,100.4863
2025-03-03,대구,가격지수,전세,100.4366
2025-03-10,대구,가격지수,전세,100.3624
2025-03-17,대구,가격지수,전세,100.2748
2025-03-24,대구,가격지수,전세,100.219
2025-03-31,대구,가격지수,전세,100.1946
2025-04-07,대구,가격지수,전세,100.1439
2025-04-14,대구,가격지수,전세,100.0776
2025-04-21,대구,가격지수,전세,100.0485
2025-04-28,대구,가격지수,전세,100.0139
2025-05-05,대구,가격지수,전세,99.9626
2025-05-12,대구,가격지수,전세,99.9546
2025-05-19,대구,가격지수,전세,99.9473
2025-05-26,대구,가격지수,전세,99.9187
2025-06-02,대구,가격지수,전세,99.8954
2025-06-09,대구,가격지수,전세,99.8605
2025-06-16,대구,가격지수,전세,99.8267
2025-06-23,대구,가격지수,전세,99.8139
2025-06-30,대구,가격지수,전세,99.7624
2025-07-07,대구,가격지수,전세,99.7118
2025-07-14,대구,가격지수,전세,99.676
2025-07-21,대구,가격지수,전세,99.6332
2025-07-28,대구,가격지수,전세,99.5988
2025-08-04,대구,가격지수,전세,99.594
2025-08-11,대구,가격지수,전세,99.5712
2025-08-18,대구,가격지수,전세,99.5685
2025-08-25,대구,가격지수,전세,99.5699
2025-09-01,대구,가격지수,전세,99.5704
2025-09-08,대구,가격지수,전세,99.5592
2025-09-15,대구,가격지수,전세,99.5563
2025-09-22,대구,가격지수,전세,99.57
2025-09-29,대구,가격지수,전세,99.579
2025-10-13,대구,가격지수,전세,99.6233
2025-10-20,대구,가격지수,전세,99.6419
2025-10-27,대구,가격지수,전세,99.6752
2025-11-03,대구,가격지수,전세,99.703
2025-11-10,대구,가격지수,전세,99.7244
2025-11-17,대구,가격지수,전세,99.7526
2025-11-24,대구,가격지수,전세,99.7933
2025-12-01,대구,가격지수,전세,99.8092
2025-12-08,대구,가격지수,전세,99.8205
2025-12-15,대구,가격지수,전세,99.8555
2025-12-22,대구,가격지수,전세,99.8825
2025-12-29,대구,가격지수,전세,99.9136
2026-01-05,대구,가격지수,전세,99.9232
2026-01-12,대구,가격지수,전세,99.9596
2026-01-19,대구,가격지수,전세,99.9682
2026-01-26,대구,가격지수,전세,99.9758
2026-02-02,대구,가격지수,전세,100.0
2026-02-09,대구,가격지수,전세,100.038
2026-02-16,대구,가격지수,전세,100.0717
2026-02-23,대구,가격지수,전세,100.1007
2026-03-02,대구,가격지수,전세,100.1204
2026-03-09,대구,가격지수,전세,100.1702
2026-03-16,대구,가격지수,전세,100.2156
2026-03-23,대구,가격지수,전세,100.2415
2026-03-30,대구,가격지수,전세,100.2449
2026-04-06,대구,가격지수,전세,100.2678
2026-04-13,대구,가격지수,전세,100.2931
2026-04-20,대구,가격지수,전세,100.3117
2026-04-27,대구,가격지수,전세,100.3086
2026-05-04,대구,가격지수,전세,100.2988
2026-05-11,대구,가격지수,전세,100.2905
2026-05-18,대구,가격지수,전세,100.2761
2026-05-25,대구,가격지수,전세,100.2648
2026-06-01,대구,가격지수,전세,100.2977
2026-06-08,대구,가격지수,전세,100.3071
2026-06-15,대구,가격지수,전세,100.3187
2026-06-22,대구,가격지수,전세,100.3386
2012-05-07,대전,가격지수,전세,74.3141
2012-05-14,대전,가격지수,전세,74.1923
2012-05-21,대전,가격지수,전세,73.8052
2012-05-28,대전,가격지수,전세,73.736
2012-06-04,대전,가격지수,전세,73.5643
2012-06-11,대전,가격지수,전세,73.3349
2012-06-18,대전,가격지수,전세,73.2459
2012-06-25,대전,가격지수,전세,73.0574
2012-07-02,대전,가격지수,전세,72.9932
2012-07-09,대전,가격지수,전세,72.7408
2012-07-16,대전,가격지수,전세,72.4992
2012-07-23,대전,가격지수,전세,72.3824
2012-07-30,대전,가격지수,전세,72.2494
2012-08-06,대전,가격지수,전세,72.1867
2012-08-13,대전,가격지수,전세,71.9914
2012-08-20,대전,가격지수,전세,71.9275
2012-08-27,대전,가격지수,전세,71.9108
2012-09-03,대전,가격지수,전세,71.9268
2012-09-10,대전,가격지수,전세,72.1858
2012-09-17,대전,가격지수,전세,72.4562
2012-09-24,대전,가격지수,전세,72.6284
2012-10-01,대전,가격지수,전세,72.9141
2012-10-08,대전,가격지수,전세,73.1444
2012-10-15,대전,가격지수,전세,73.3681
2012-10-22,대전,가격지수,전세,73.6681
2012-10-29,대전,가격지수,전세,73.8905
2012-11-05,대전,가격지수,전세,74.107
2012-11-12,대전,가격지수,전세,74.2115
2012-11-19,대전,가격지수,전세,74.2906
2012-11-26,대전,가격지수,전세,74.4844
2012-12-03,대전,가격지수,전세,74.5318
2012-12-10,대전,가격지수,전세,74.6575
2012-12-17,대전,가격지수,전세,74.7381
2012-12-24,대전,가격지수,전세,74.792
2012-12-31,대전,가격지수,전세,74.8059
2013-01-07,대전,가격지수,전세,74.8416
2013-01-14,대전,가격지수,전세,75.0904
2013-01-21,대전,가격지수,전세,75.1463
2013-01-28,대전,가격지수,전세,75.1946
2013-02-04,대전,가격지수,전세,75.2674
2013-02-11,대전,가격지수,전세,75.5209
2013-02-18,대전,가격지수,전세,75.6451
2013-02-25,대전,가격지수,전세,75.815
2013-03-04,대전,가격지수,전세,75.9613
2013-03-11,대전,가격지수,전세,76.0477
2013-03-18,대전,가격지수,전세,76.329
2013-03-25,대전,가격지수,전세,76.4726
2013-04-01,대전,가격지수,전세,76.7134
2013-04-08,대전,가격지수,전세,76.8946
2013-04-15,대전,가격지수,전세,77.0797
2013-04-22,대전,가격지수,전세,77.1618
2013-04-29,대전,가격지수,전세,77.3111
2013-05-06,대전,가격지수,전세,77.4583
2013-05-13,대전,가격지수,전세,77.6048
2013-05-20,대전,가격지수,전세,77.7468
2013-05-27,대전,가격지수,전세,77.8363
2013-06-03,대전,가격지수,전세,77.9208
2013-06-10,대전,가격지수,전세,77.9896
2013-06-17,대전,가격지수,전세,78.0907
2013-06-24,대전,가격지수,전세,78.1204
2013-07-01,대전,가격지수,전세,78.2204
2013-07-08,대전,가격지수,전세,78.2756
2013-07-15,대전,가격지수,전세,78.4106
2013-07-22,대전,가격지수,전세,78.5252
2013-07-29,대전,가격지수,전세,78.6636
2013-08-05,대전,가격지수,전세,78.7587
2013-08-12,대전,가격지수,전세,78.9549
2013-08-19,대전,가격지수,전세,79.1228
2013-08-26,대전,가격지수,전세,79.2141
2013-09-02,대전,가격지수,전세,79.3055
2013-09-09,대전,가격지수,전세,79.3851
2013-09-16,대전,가격지수,전세,79.438
2013-09-23,대전,가격지수,전세,79.5138
2013-09-30,대전,가격지수,전세,79.5583
2013-10-07,대전,가격지수,전세,79.6676
2013-10-14,대전,가격지수,전세,79.7404
2013-10-21,대전,가격지수,전세,79.8088
2013-10-28,대전,가격지수,전세,79.8738
2013-11-04,대전,가격지수,전세,79.9623
2013-11-11,대전,가격지수,전세,80.058
2013-11-18,대전,가격지수,전세,80.1846
2013-11-25,대전,가격지수,전세,80.3128
2013-12-02,대전,가격지수,전세,80.3903
2013-12-09,대전,가격지수,전세,80.4339
2013-12-16,대전,가격지수,전세,80.5091
2013-12-23,대전,가격지수,전세,80.6822
2013-12-30,대전,가격지수,전세,80.7539
2014-01-06,대전,가격지수,전세,80.9882
2014-01-13,대전,가격지수,전세,81.1712
2014-01-20,대전,가격지수,전세,81.3933
2014-01-27,대전,가격지수,전세,81.5485
2014-02-03,대전,가격지수,전세,81.6255
2014-02-10,대전,가격지수,전세,81.6992
2014-02-17,대전,가격지수,전세,81.8933
2014-02-24,대전,가격지수,전세,81.8856
2014-03-03,대전,가격지수,전세,82.0409
2014-03-10,대전,가격지수,전세,82.0769
2014-03-17,대전,가격지수,전세,82.1666
2014-03-24,대전,가격지수,전세,82.1192
2014-03-31,대전,가격지수,전세,82.0371
2014-04-07,대전,가격지수,전세,82.0541
2014-04-14,대전,가격지수,전세,82.0438
2014-04-21,대전,가격지수,전세,82.0116
2014-04-28,대전,가격지수,전세,81.9816
2014-05-05,대전,가격지수,전세,81.9571
2014-05-12,대전,가격지수,전세,81.864
2014-05-19,대전,가격지수,전세,81.7728
2014-05-26,대전,가격지수,전세,81.675
2014-06-02,대전,가격지수,전세,81.6111
2014-06-09,대전,가격지수,전세,81.5887
2014-06-16,대전,가격지수,전세,81.5507
2014-06-23,대전,가격지수,전세,81.471
2014-06-30,대전,가격지수,전세,81.4134
2014-07-07,대전,가격지수,전세,81.4132
2014-07-14,대전,가격지수,전세,81.4086
2014-07-21,대전,가격지수,전세,81.3891
2014-07-28,대전,가격지수,전세,81.352
2014-08-04,대전,가격지수,전세,81.3569
2014-08-11,대전,가격지수,전세,81.4161
2014-08-18,대전,가격지수,전세,81.4514
2014-08-25,대전,가격지수,전세,81.4883
2014-09-01,대전,가격지수,전세,81.5813
2014-09-08,대전,가격지수,전세,81.608
2014-09-15,대전,가격지수,전세,81.6509
2014-09-22,대전,가격지수,전세,81.7358
2014-09-29,대전,가격지수,전세,81.8044
2014-10-06,대전,가격지수,전세,81.8721
2014-10-13,대전,가격지수,전세,81.9019
2014-10-20,대전,가격지수,전세,81.9103
2014-10-27,대전,가격지수,전세,81.9115
2014-11-03,대전,가격지수,전세,81.9331
2014-11-10,대전,가격지수,전세,81.9231
2014-11-17,대전,가격지수,전세,81.9224
2014-11-24,대전,가격지수,전세,81.9118
2014-12-01,대전,가격지수,전세,81.8927
2014-12-08,대전,가격지수,전세,81.904
2014-12-15,대전,가격지수,전세,81.8924
2014-12-22,대전,가격지수,전세,81.905
2014-12-29,대전,가격지수,전세,81.9546
2015-01-05,대전,가격지수,전세,82.0091
2015-01-12,대전,가격지수,전세,82.0774
2015-01-19,대전,가격지수,전세,82.1107
2015-01-26,대전,가격지수,전세,82.186
2015-02-02,대전,가격지수,전세,82.2279
2015-02-09,대전,가격지수,전세,82.2114
2015-02-16,대전,가격지수,전세,82.2198
2015-02-23,대전,가격지수,전세,82.2422
2015-03-02,대전,가격지수,전세,82.3005
2015-03-09,대전,가격지수,전세,82.3379
2015-03-16,대전,가격지수,전세,82.4268
2015-03-23,대전,가격지수,전세,82.5077
2015-03-30,대전,가격지수,전세,82.5514
2015-04-06,대전,가격지수,전세,82.5758
2015-04-13,대전,가격지수,전세,82.5683
2015-04-20,대전,가격지수,전세,82.5725
2015-04-27,대전,가격지수,전세,82.5564
2015-05-04,대전,가격지수,전세,82.5464
2015-05-11,대전,가격지수,전세,82.5589
2015-05-18,대전,가격지수,전세,82.5791
2015-05-25,대전,가격지수,전세,82.5704
2015-06-01,대전,가격지수,전세,82.5719
2015-06-08,대전,가격지수,전세,82.5789
2015-06-15,대전,가격지수,전세,82.5786
2015-06-22,대전,가격지수,전세,82.5815
2015-06-29,대전,가격지수,전세,82.598
2015-07-06,대전,가격지수,전세,82.6158
2015-07-13,대전,가격지수,전세,82.6236
2015-07-20,대전,가격지수,전세,82.654
2015-07-27,대전,가격지수,전세,82.6767
2015-08-03,대전,가격지수,전세,82.6993
2015-08-10,대전,가격지수,전세,82.7287
2015-08-17,대전,가격지수,전세,82.8015
2015-08-24,대전,가격지수,전세,82.8331
2015-08-31,대전,가격지수,전세,82.8651
2015-09-07,대전,가격지수,전세,82.9152
2015-09-14,대전,가격지수,전세,82.9479
2015-09-21,대전,가격지수,전세,82.9883
2015-09-28,대전,가격지수,전세,83.0667
2015-10-05,대전,가격지수,전세,83.1255
2015-10-12,대전,가격지수,전세,83.1864
2015-10-19,대전,가격지수,전세,83.2885
2015-10-26,대전,가격지수,전세,83.3508
2015-11-02,대전,가격지수,전세,83.4448
2015-11-09,대전,가격지수,전세,83.5812
2015-11-16,대전,가격지수,전세,83.6391
2015-11-23,대전,가격지수,전세,83.6851
2015-11-30,대전,가격지수,전세,83.7007
2015-12-07,대전,가격지수,전세,83.7039
2015-12-14,대전,가격지수,전세,83.7056
2015-12-21,대전,가격지수,전세,83.6843
2015-12-28,대전,가격지수,전세,83.6723
2016-01-04,대전,가격지수,전세,83.6773
2016-01-11,대전,가격지수,전세,83.7438
2016-01-18,대전,가격지수,전세,83.8024
2016-01-25,대전,가격지수,전세,83.8592
2016-02-01,대전,가격지수,전세,83.891
2016-02-08,대전,가격지수,전세,83.9551
2016-02-15,대전,가격지수,전세,84.0054
2016-02-22,대전,가격지수,전세,84.0557
2016-02-29,대전,가격지수,전세,84.1298
2016-03-07,대전,가격지수,전세,84.1757
2016-03-14,대전,가격지수,전세,84.241
2016-03-21,대전,가격지수,전세,84.2923
2016-03-28,대전,가격지수,전세,84.3653
2016-04-04,대전,가격지수,전세,84.41
2016-04-11,대전,가격지수,전세,84.4645
2016-04-18,대전,가격지수,전세,84.5424
2016-04-25,대전,가격지수,전세,84.5713
2016-05-02,대전,가격지수,전세,84.6175
2016-05-09,대전,가격지수,전세,84.6669
2016-05-16,대전,가격지수,전세,84.7029
2016-05-23,대전,가격지수,전세,84.7493
2016-05-30,대전,가격지수,전세,84.7981
2016-06-06,대전,가격지수,전세,84.8375
2016-06-13,대전,가격지수,전세,84.8689
2016-06-20,대전,가격지수,전세,84.9152
2016-06-27,대전,가격지수,전세,84.9461
2016-07-04,대전,가격지수,전세,84.9917
2016-07-11,대전,가격지수,전세,85.0394
2016-07-18,대전,가격지수,전세,85.0857
2016-07-25,대전,가격지수,전세,85.1111
2016-08-01,대전,가격지수,전세,85.1294
2016-08-08,대전,가격지수,전세,85.1435
2016-08-15,대전,가격지수,전세,85.1707
2016-08-22,대전,가격지수,전세,85.2126
2016-08-29,대전,가격지수,전세,85.2661
2016-09-05,대전,가격지수,전세,85.3169
2016-09-12,대전,가격지수,전세,85.3505
2016-09-19,대전,가격지수,전세,85.3698
2016-09-26,대전,가격지수,전세,85.3965
2016-10-03,대전,가격지수,전세,85.4259
2016-10-10,대전,가격지수,전세,85.4672
2016-10-17,대전,가격지수,전세,85.5161
2016-10-24,대전,가격지수,전세,85.5715
2016-10-31,대전,가격지수,전세,85.6054
2016-11-07,대전,가격지수,전세,85.6372
2016-11-14,대전,가격지수,전세,85.6791
2016-11-21,대전,가격지수,전세,85.7364
2016-11-28,대전,가격지수,전세,85.8067
2016-12-05,대전,가격지수,전세,85.8673
2016-12-12,대전,가격지수,전세,85.9264
2016-12-19,대전,가격지수,전세,85.977
2016-12-26,대전,가격지수,전세,86.0372
2017-01-02,대전,가격지수,전세,86.0942
2017-01-09,대전,가격지수,전세,86.1993
2017-01-16,대전,가격지수,전세,86.3086
2017-01-23,대전,가격지수,전세,86.3738
2017-01-30,대전,가격지수,전세,86.4082
2017-02-06,대전,가격지수,전세,86.4921
2017-02-13,대전,가격지수,전세,86.5709
2017-02-20,대전,가격지수,전세,86.66
2017-02-27,대전,가격지수,전세,86.711
2017-03-06,대전,가격지수,전세,86.7573
2017-03-13,대전,가격지수,전세,86.7663
2017-03-20,대전,가격지수,전세,86.7967
2017-03-27,대전,가격지수,전세,86.8287
2017-04-03,대전,가격지수,전세,86.8302
2017-04-10,대전,가격지수,전세,86.8159
2017-04-17,대전,가격지수,전세,86.7857
2017-04-24,대전,가격지수,전세,86.7454
2017-05-01,대전,가격지수,전세,86.5986
2017-05-08,대전,가격지수,전세,86.547
2017-05-15,대전,가격지수,전세,86.5082
2017-05-22,대전,가격지수,전세,86.4942
2017-05-29,대전,가격지수,전세,86.4583
2017-06-05,대전,가격지수,전세,86.4242
2017-06-12,대전,가격지수,전세,86.4266
2017-06-19,대전,가격지수,전세,86.4092
2017-06-26,대전,가격지수,전세,86.4152
2017-07-03,대전,가격지수,전세,86.4304
2017-07-10,대전,가격지수,전세,86.4379
2017-07-17,대전,가격지수,전세,86.4333
2017-07-24,대전,가격지수,전세,86.4559
2017-07-31,대전,가격지수,전세,86.5056
2017-08-07,대전,가격지수,전세,86.5697
2017-08-14,대전,가격지수,전세,86.6249
2017-08-21,대전,가격지수,전세,86.6859
2017-08-28,대전,가격지수,전세,86.7262
2017-09-04,대전,가격지수,전세,86.7563
2017-09-11,대전,가격지수,전세,86.7925
2017-09-18,대전,가격지수,전세,86.8472
2017-09-25,대전,가격지수,전세,86.8942
2017-10-09,대전,가격지수,전세,86.9433
2017-10-16,대전,가격지수,전세,87.0265
2017-10-23,대전,가격지수,전세,87.0786
2017-10-30,대전,가격지수,전세,87.1915
2017-11-06,대전,가격지수,전세,87.288
2017-11-13,대전,가격지수,전세,87.4195
2017-11-20,대전,가격지수,전세,87.5126
2017-11-27,대전,가격지수,전세,87.567
2017-12-04,대전,가격지수,전세,87.6362
2017-12-11,대전,가격지수,전세,87.6431
2017-12-18,대전,가격지수,전세,87.7001
2017-12-25,대전,가격지수,전세,87.7351
2018-01-01,대전,가격지수,전세,87.7488
2018-01-08,대전,가격지수,전세,87.7568
2018-01-15,대전,가격지수,전세,87.7806
2018-01-22,대전,가격지수,전세,87.8089
2018-01-29,대전,가격지수,전세,87.8641
2018-02-05,대전,가격지수,전세,87.8958
2018-02-12,대전,가격지수,전세,87.9281
2018-02-19,대전,가격지수,전세,87.9303
2018-02-26,대전,가격지수,전세,87.9906
2018-03-05,대전,가격지수,전세,88.0337
2018-03-12,대전,가격지수,전세,88.0747
2018-03-19,대전,가격지수,전세,88.086
2018-03-26,대전,가격지수,전세,88.1182
2018-04-02,대전,가격지수,전세,88.1242
2018-04-09,대전,가격지수,전세,88.0554
2018-04-16,대전,가격지수,전세,87.9935
2018-04-23,대전,가격지수,전세,87.8927
2018-04-30,대전,가격지수,전세,87.8089
2018-05-07,대전,가격지수,전세,87.6809
2018-05-14,대전,가격지수,전세,87.6009
2018-05-21,대전,가격지수,전세,87.5718
2018-05-28,대전,가격지수,전세,87.5173
2018-06-04,대전,가격지수,전세,87.5053
2018-06-11,대전,가격지수,전세,87.4704
2018-06-18,대전,가격지수,전세,87.4455
2018-06-25,대전,가격지수,전세,87.4442
2018-07-02,대전,가격지수,전세,87.4303
2018-07-09,대전,가격지수,전세,87.4318
2018-07-16,대전,가격지수,전세,87.4452
2018-07-23,대전,가격지수,전세,87.4338
2018-07-30,대전,가격지수,전세,87.397
2018-08-06,대전,가격지수,전세,87.3754
2018-08-13,대전,가격지수,전세,87.36
2018-08-20,대전,가격지수,전세,87.3623
2018-08-27,대전,가격지수,전세,87.374
2018-09-03,대전,가격지수,전세,87.3349
2018-09-10,대전,가격지수,전세,87.3458
2018-09-17,대전,가격지수,전세,87.3843
2018-09-24,대전,가격지수,전세,87.4233
2018-10-01,대전,가격지수,전세,87.4229
2018-10-08,대전,가격지수,전세,87.4198
2018-10-15,대전,가격지수,전세,87.6446
2018-10-22,대전,가격지수,전세,87.7507
2018-10-29,대전,가격지수,전세,87.8002
2018-11-05,대전,가격지수,전세,87.9418
2018-11-12,대전,가격지수,전세,87.9521
2018-11-19,대전,가격지수,전세,87.965
2018-11-26,대전,가격지수,전세,87.9658
2018-12-03,대전,가격지수,전세,87.9288
2018-12-10,대전,가격지수,전세,87.9793
2018-12-17,대전,가격지수,전세,88.0854
2018-12-24,대전,가격지수,전세,88.2105
2018-12-31,대전,가격지수,전세,88.2424
2019-01-07,대전,가격지수,전세,88.2995
2019-01-14,대전,가격지수,전세,88.3305
2019-01-21,대전,가격지수,전세,88.3585
2019-01-28,대전,가격지수,전세,88.3977
2019-02-04,대전,가격지수,전세,88.4568
2019-02-11,대전,가격지수,전세,88.4795
2019-02-18,대전,가격지수,전세,88.496
2019-02-25,대전,가격지수,전세,88.4813
2019-03-04,대전,가격지수,전세,88.493
2019-03-11,대전,가격지수,전세,88.5036
2019-03-18,대전,가격지수,전세,88.5014
2019-03-25,대전,가격지수,전세,88.484
2019-04-01,대전,가격지수,전세,88.4521
2019-04-08,대전,가격지수,전세,88.4331
2019-04-15,대전,가격지수,전세,88.433
2019-04-22,대전,가격지수,전세,88.4992
2019-04-29,대전,가격지수,전세,88.545
2019-05-06,대전,가격지수,전세,88.5299
2019-05-13,대전,가격지수,전세,88.5339
2019-05-20,대전,가격지수,전세,88.5707
2019-05-27,대전,가격지수,전세,88.6295
2019-06-03,대전,가격지수,전세,88.6781
2019-06-10,대전,가격지수,전세,88.6898
2019-06-17,대전,가격지수,전세,88.6753
